"ID_TERMIN","TERMIN","DATA_ID"
2829,"0",3289
2830,"1",325
2831,"2",3298
2832,"1",845
2833,"0",2091
2834,"0",1935
2835,"2",1605
2836,"1",2153
2837,"1",458
2838,"3",1924
2839,"0",1207
2840,"3",2201
2841,"2",2132
2842,"2",2900
2843,"2",1010
2844,"2",1940
2845,"3",1024
2846,"1",203
2847,"2",2825
2848,"2",1608
2849,"2",1165
2850,"0",1199
2851,"2",3050
2852,"0",2306
2853,"3",1240
2854,"2",2382
2855,"2",958
2856,"1",53
2857,"2",1444
2858,"0",3251
2859,"3",1782
2860,"0",2799
2861,"2",3409
2862,"1",2080
2863,"2",2669
2864,"3",2201
2865,"3",1927
2866,"1",2243
2867,"3",3258
2868,"1",741
2869,"2",377
2870,"0",2818
2871,"3",3500
2872,"1",3600
2873,"2",3237
2874,"1",576
2875,"1",1486
2876,"2",3039
2877,"1",2880
2878,"2",920
2879,"2",1234
2880,"3",1523
2881,"1",2445
2882,"3",2606
2883,"1",2952
2884,"0",2007
2885,"2",3172
2886,"2",115
2887,"3",1974
2888,"2",2286
2889,"1",2652
2890,"3",3119
2891,"0",494
2892,"1",1543
2893,"0",2755
2894,"0",3143
2895,"1",13
2896,"2",1259
2897,"1",3314
2898,"3",1254
2899,"1",2631
2900,"0",1755
2901,"2",683
2902,"3",1621
2903,"1",1374
2904,"3",580
2905,"3",620
2906,"3",1765
2907,"3",426
2908,"3",2284
2909,"3",1164
2910,"1",240
2911,"2",2976
2912,"3",340
2913,"2",1563
2914,"1",1710
2915,"3",829
2916,"3",2421
2917,"0",2307
2918,"3",700
2919,"1",2122
2920,"2",341
2921,"1",1755
2922,"3",1364
2923,"1",2407
2924,"3",3505
2925,"3",2352
2926,"2",2457
2927,"0",3521
2928,"0",1074
2929,"1",651
2930,"0",713
2931,"0",2365
2932,"1",3482
2933,"3",2064
2934,"1",3691
2935,"0",3132
2936,"1",1941
2937,"3",1195
2938,"3",2112
2939,"0",3448
2940,"3",427
2941,"2",146
2942,"0",2036
2943,"3",2611
2944,"0",3226
2945,"0",1255
2946,"2",2348
2947,"2",2204
2948,"3",1629
2949,"2",1701
2950,"2",1335
2951,"3",2986
2952,"3",3097
2953,"2",3616
2954,"0",2367
2955,"0",2721
2956,"3",733
2957,"0",327
2958,"0",1607
2959,"0",3386
2960,"2",527
2961,"3",3523
2962,"3",1964
2963,"1",1516
2964,"3",2467
2965,"2",1687
2966,"2",2677
2967,"2",3528
2968,"2",1685
2969,"0",255
2970,"0",484
2971,"1",2262
2972,"0",2731
2973,"2",2707
2974,"0",2164
2975,"1",1418
2976,"1",2997
2977,"2",3491
2978,"3",1147
2979,"3",1619
2980,"0",2847
2981,"2",41
2982,"0",1879
2983,"1",2744
2984,"2",2284
2985,"0",268
2986,"1",994
2987,"3",2779
2988,"1",186
2989,"1",377
2990,"2",752
2991,"1",375
2992,"3",3057
2993,"2",74
2994,"2",782
2995,"1",2868
2996,"2",3237
2997,"3",2033
2998,"0",610
2999,"2",3039
3000,"2",2194
3001,"1",1146
3002,"2",1343
3003,"2",2212
3004,"0",1565
3005,"2",1518
3006,"0",399
3007,"3",3478
3008,"0",1143
3009,"3",2221
3010,"3",1593
3011,"2",1779
3012,"2",2250
3013,"1",1216
3014,"2",3050
3015,"1",930
3016,"2",2443
3017,"2",3327
3018,"0",1421
3019,"1",1862
3020,"3",3400
3021,"2",1382
3022,"1",2517
3023,"0",1274
3024,"2",3322
3025,"2",879
3026,"1",1280
3027,"3",3236
3028,"0",1345
3029,"3",1821
3030,"2",403
3031,"0",2292
3032,"0",124
3033,"3",1276
3034,"2",146
3035,"1",2803
3036,"0",1648
3037,"2",2692
3038,"1",3686
3039,"0",1238
3040,"2",782
3041,"0",3061
3042,"3",3270
3043,"1",3227
3044,"0",2335
3045,"3",1850
3046,"2",3361
3047,"3",88
3048,"0",3401
3049,"2",2584
3050,"1",512
3051,"3",2017
3052,"0",585
3053,"3",1485
3054,"1",2614
3055,"2",3360
3056,"3",1703
3057,"3",2995
3058,"2",2209
3059,"2",1916
3060,"3",1175
3061,"2",2300
3062,"0",3528
3063,"1",1221
3064,"1",2436
3065,"3",3221
3066,"3",284
3067,"3",2819
3068,"1",565
3069,"1",101
3070,"1",2265
3071,"3",3227
3072,"2",1594
3073,"2",1036
3074,"0",4
3075,"1",3388
3076,"3",2302
3077,"1",3414
3078,"2",348
3079,"3",140
3080,"2",420
3081,"0",2808
3082,"1",1818
3083,"1",541
3084,"2",875
3085,"1",415
3086,"2",3202
3087,"0",2076
3088,"3",443
3089,"1",805
3090,"3",2770
3091,"2",477
3092,"0",1063
3093,"1",1182
3094,"3",1824
3095,"0",2050
3096,"1",2810
3097,"0",532
3098,"0",2414
3099,"0",3267
3100,"0",3612
3101,"3",640
3102,"3",3191
3103,"1",917
3104,"2",3629
3105,"0",946
3106,"2",2128
3107,"2",3557
3108,"3",550
3109,"1",3221
3110,"2",1114
3111,"3",268
3112,"0",3404
3113,"1",1518
3114,"2",572
3115,"2",3370
3116,"0",334
3117,"0",1484
3118,"3",3274
3119,"1",1612
3120,"3",2196
3121,"0",2983
3122,"0",1619
3123,"1",343
3124,"3",703
3125,"3",546
3126,"2",2668
3127,"0",380
3128,"1",2526
3129,"2",1994
3130,"2",3592
3131,"2",3028
3132,"0",388
3133,"3",1558
3134,"3",2529
3135,"0",2676
3136,"3",2932
3137,"0",887
3138,"1",2061
3139,"0",3560
3140,"0",1464
3141,"0",2151
3142,"3",2539
3143,"1",904
3144,"3",786
3145,"0",1995
3146,"2",1141
3147,"3",695
3148,"1",883
3149,"0",2595
3150,"2",1630
3151,"1",2016
3152,"0",1794
3153,"2",118
3154,"2",147
3155,"2",506
3156,"1",2226
3157,"1",73
3158,"0",683
3159,"0",1315
3160,"0",3279
3161,"3",1494
3162,"0",3481
3163,"0",1094
3164,"3",1582
3165,"3",1623
3166,"0",2934
3167,"0",2247
3168,"0",3442
3169,"1",3146
3170,"2",3273
3171,"3",1586
3172,"2",1043
3173,"2",1419
3174,"3",3457
3175,"1",3537
3176,"0",1606
3177,"0",975
3178,"3",3174
3179,"2",1829
3180,"2",3018
3181,"3",1701
3182,"2",3661
3183,"1",2154
3184,"2",3047
3185,"3",405
3186,"1",2627
3187,"1",2277
3188,"0",2574
3189,"0",3346
3190,"0",831
3191,"3",2471
3192,"2",1501
3193,"2",665
3194,"3",2338
3195,"0",1704
3196,"1",1018
3197,"0",2706
3198,"0",1783
3199,"2",1838
3200,"2",1285
3201,"2",267
3202,"0",3173
3203,"2",166
3204,"3",3160
3205,"1",1298
3206,"0",778
3207,"3",1847
3208,"0",1464
3209,"1",2361
3210,"3",1743
3211,"1",2740
3212,"2",947
3213,"0",977
3214,"1",2840
3215,"2",3688
3216,"3",2401
3217,"2",2114
3218,"2",1714
3219,"0",2601
3220,"1",2196
3221,"1",686
3222,"1",1429
3223,"3",3415
3224,"2",1274
3225,"2",1619
3226,"1",498
3227,"1",1563
3228,"0",647
3229,"3",2247
3230,"0",212
3231,"2",2090
3232,"0",2462
3233,"2",2812
3234,"1",1536
3235,"2",3458
3236,"2",3575
3237,"0",1339
3238,"3",2838
3239,"1",2521
3240,"0",2199
3241,"1",3306
3242,"2",511
3243,"0",1747
3244,"0",2797
3245,"0",3272
3246,"2",207
3247,"3",1786
3248,"3",448
3249,"1",1789
3250,"0",3314
3251,"1",2277
3252,"1",3684
3253,"2",621
3254,"0",864
3255,"2",1827
3256,"1",2868
3257,"0",723
3258,"3",2618
3259,"2",3055
3260,"0",102
3261,"3",600
3262,"1",1644
3263,"1",2763
3264,"0",2748
3265,"1",3003
3266,"3",3019
3267,"3",359
3268,"1",1807
3269,"1",263
3270,"1",806
3271,"0",1848
3272,"2",3028
3273,"3",2594
3274,"2",551
3275,"2",547
3276,"2",1960
3277,"2",2202
3278,"3",3649
3279,"3",1809
3280,"0",133
3281,"2",232
3282,"3",752
3283,"1",1354
3284,"2",3581
3285,"1",1870
3286,"3",1150
3287,"3",2717
3288,"2",2027
3289,"3",3274
3290,"0",3530
3291,"1",2163
3292,"0",3431
3293,"0",1587
3294,"0",2112
3295,"3",2161
3296,"1",2832
3297,"1",2264
3298,"1",2710
3299,"0",3604
3300,"0",2929
3301,"3",3334
3302,"1",2122
3303,"1",1684
3304,"3",574
3305,"0",1296
3306,"0",1735
3307,"3",739
3308,"0",2614
3309,"0",1910
3310,"2",1422
3311,"0",2397
3312,"3",2320
3313,"1",1201
3314,"3",3119
3315,"2",648
3316,"1",959
3317,"3",1490
3318,"1",1935
3319,"0",1411
3320,"0",1840
3321,"3",872
3322,"1",561
3323,"1",2376
3324,"3",89
3325,"2",680
3326,"3",1488
3327,"0",2219
3328,"2",9
3329,"1",3285
3330,"2",432
3331,"2",1690
3332,"0",2876
3333,"0",2151
3334,"1",3058
3335,"2",3356
3336,"0",118
3337,"1",2133
3338,"2",1486
3339,"3",2772
3340,"0",533
3341,"1",3245
3342,"0",2776
3343,"1",382
3344,"2",1456
3345,"3",2856
3346,"0",2269
3347,"1",1070
3348,"3",1484
3349,"2",809
3350,"1",613
3351,"0",2245
3352,"1",2563
3353,"0",188
3354,"3",416
3355,"1",2829
3356,"0",573
3357,"2",2409
3358,"2",2363
3359,"3",2154
3360,"2",3545
3361,"0",1279
3362,"3",2698
3363,"3",984
3364,"0",178
3365,"2",3051
3366,"3",3453
3367,"2",1697
3368,"0",1532
3369,"0",3425
3370,"1",1949
3371,"0",3622
3372,"0",2837
3373,"2",3439
3374,"0",2461
3375,"2",2275
3376,"0",1702
3377,"0",398
3378,"0",1403
3379,"0",749
3380,"3",1714
3381,"1",866
3382,"0",1790
3383,"2",404
3384,"0",2164
3385,"1",567
3386,"1",2615
3387,"3",2755
3388,"3",2386
3389,"3",1380
3390,"1",1170
3391,"3",541
3392,"1",2110
3393,"0",777
3394,"1",1203
3395,"3",3280
3396,"3",432
3397,"3",1586
3398,"2",3531
3399,"3",3203
3400,"2",1967
3401,"1",1011
3402,"3",1107
3403,"1",2440
3404,"1",3031
3405,"2",3275
3406,"3",333
3407,"3",764
3408,"2",3586
3409,"1",355
3410,"3",1704
3411,"0",596
3412,"2",3569
3413,"2",2574
3414,"1",538
3415,"2",368
3416,"1",226
3417,"0",2696
3418,"1",2453
3419,"3",3242
3420,"3",953
3421,"1",1305
3422,"0",1620
3423,"0",3061
3424,"0",1096
3425,"2",3409
3426,"0",2268
3427,"0",2863
3428,"1",2409
3429,"3",523
3430,"3",1294
3431,"3",433
3432,"3",2832
3433,"1",2284
3434,"0",3425
3435,"0",1691
3436,"1",3291
3437,"1",1474
3438,"1",762
3439,"1",315
3440,"1",499
3441,"0",2214
3442,"2",2037
3443,"0",740
3444,"1",2571
3445,"0",540
3446,"0",410
3447,"3",761
3448,"1",1053
3449,"3",1696
3450,"0",1931
3451,"0",2673
3452,"1",2946
3453,"0",2729
3454,"1",1442
3455,"0",3554
3456,"2",440
3457,"2",2296
3458,"3",949
3459,"0",3576
3460,"2",1819
3461,"3",1191
3462,"1",1140
3463,"3",3324
3464,"0",2078
3465,"2",1547
3466,"0",1959
3467,"0",2879
3468,"1",2209
3469,"2",707
3470,"2",97
3471,"0",3118
3472,"2",3466
3473,"2",2329
3474,"2",2449
3475,"1",3549
3476,"2",1597
3477,"1",558
3478,"2",158
3479,"3",1022
3480,"1",2551
3481,"1",1551
3482,"3",2312
3483,"1",121
3484,"0",924
3485,"2",3332
3486,"2",1884
3487,"3",1235
3488,"3",3070
3489,"1",1485
3490,"0",542
3491,"3",857
3492,"3",1206
3493,"2",1845
3494,"0",2701
3495,"3",3667
3496,"2",938
3497,"1",289
3498,"2",772
3499,"3",515
3500,"2",3448
3501,"3",1279
3502,"0",181
3503,"0",2117
3504,"1",439
3505,"1",697
3506,"1",3646
3507,"0",591
3508,"1",1674
3509,"0",2561
3510,"3",1813
3511,"1",799
3512,"2",477
3513,"1",116
3514,"2",509
3515,"2",2546
3516,"3",760
3517,"0",2057
3518,"0",3457
3519,"0",1849
3520,"0",345
3521,"1",3633
3522,"3",1702
3523,"0",2275
3524,"3",1036
3525,"3",2182
3526,"3",1370
3527,"1",1111
3528,"2",2916
3529,"0",2637
3530,"3",521
3531,"2",712
3532,"2",2336
3533,"0",3686
3534,"2",1140
3535,"0",2321
3536,"3",1641
3537,"3",504
3538,"2",3321
3539,"0",3609
3540,"1",256
3541,"2",3112
3542,"3",3184
3543,"3",1774
3544,"1",2978
3545,"3",96
3546,"0",2650
3547,"3",2555
3548,"2",1125
3549,"2",121
3550,"3",1362
3551,"2",931
3552,"3",1530
3553,"3",2420
3554,"3",1405
3555,"0",565
3556,"3",91
3557,"0",2858
3558,"0",2795
3559,"1",3432
3560,"3",891
3561,"2",289
3562,"3",2149
3563,"0",3374
3564,"3",299
3565,"3",2055
3566,"2",783
3567,"1",1570
3568,"1",2321
3569,"1",1270
3570,"0",2341
3571,"2",299
3572,"2",720
3573,"0",1217
3574,"1",3391
3575,"2",3593
3576,"3",1332
3577,"3",3043
3578,"2",1758
3579,"3",628
3580,"2",1284
3581,"0",2132
3582,"2",398
3583,"1",434
3584,"1",2833
3585,"0",1413
3586,"0",3540
3587,"1",2240
3588,"1",3427
3589,"2",2832
3590,"2",3296
3591,"1",117
3592,"2",832
3593,"2",1915
3594,"0",1945
3595,"1",2084
3596,"2",3687
3597,"1",2659
3598,"0",2421
3599,"3",2375
3600,"2",3374
3601,"0",1379
3602,"3",1760
3603,"3",1222
3604,"3",2569
3605,"3",2892
3606,"3",209
3607,"1",832
3608,"3",3668
3609,"1",252
3610,"3",2186
3611,"3",3423
3612,"3",3445
3613,"1",2537
3614,"1",3223
3615,"1",3302
3616,"2",1853
3617,"0",1173
3618,"2",1931
3619,"3",3171
3620,"2",2229
3621,"0",1449
3622,"1",2280
3623,"3",271
3624,"0",803
3625,"3",3547
3626,"0",1029
3627,"1",2554
3628,"2",100
3629,"3",1402
3630,"2",1559
3631,"1",786
3632,"1",209
3633,"1",254
3634,"0",3227
3635,"1",1818
3636,"2",988
3637,"2",890
3638,"3",935
3639,"3",3653
3640,"2",2705
3641,"0",252
3642,"1",3518
3643,"1",954
3644,"1",920
3645,"3",2233
3646,"1",2394
3647,"0",2622
3648,"0",1983
3649,"0",323
3650,"0",866
3651,"1",3568
3652,"3",1377
3653,"1",1540
3654,"2",1843
3655,"3",2741
3656,"1",2899
3657,"1",658
3658,"0",153
3659,"3",2418
3660,"0",2259
3661,"1",715
3662,"1",3189
3663,"3",1680
3664,"2",2666
3665,"3",3416
3666,"2",245
3667,"2",1367
3668,"2",1305
3669,"3",1195
3670,"3",3313
3671,"3",805
3672,"0",2764
3673,"1",514
3674,"0",297
3675,"0",1638
3676,"2",1500
3677,"1",2628
3678,"0",746
3679,"2",1835
3680,"0",3510
3681,"3",1840
3682,"0",648
3683,"1",2276
3684,"3",7
3685,"1",1571
3686,"1",467
3687,"3",2841
3688,"2",2657
3689,"2",1280
3690,"2",2964
3691,"3",2522
3692,"2",1460
3693,"3",231
3694,"2",2702
3695,"0",2788
3696,"1",1944
3697,"3",2256
3698,"0",959
3699,"2",348
3700,"1",1679
3701,"3",671
3702,"3",1086
3703,"1",3619
3704,"3",2069
3705,"2",3183
3706,"3",1260
3707,"2",2770
3708,"1",1057
3709,"3",1225
3710,"2",2277
3711,"1",877
3712,"2",1779
3713,"0",2332
3714,"3",2670
3715,"2",3202
3716,"3",2214
3717,"3",3603
3718,"1",1158
3719,"3",1512
3720,"2",1677
3721,"3",420
3722,"0",2726
3723,"0",1266
3724,"0",2439
3725,"3",3261
3726,"1",179
3727,"1",507
3728,"2",3228
3729,"2",583
3730,"3",2104
3731,"3",1146
3732,"3",2719
3733,"2",2245
3734,"0",1663
3735,"1",3693
3736,"2",2427
3737,"2",867
3738,"2",3430
3739,"2",383
3740,"1",2536
3741,"2",1640
3742,"3",1324
3743,"1",1379
3744,"0",1638
3745,"1",406
3746,"1",723
3747,"1",1992
3748,"1",2462
3749,"0",2439
3750,"1",2156
3751,"1",2581
3752,"0",2806
3753,"3",1743
3754,"2",2897
3755,"3",1515
3756,"2",3387
3757,"3",3550
3758,"0",19
3759,"0",1416
3760,"3",229
3761,"3",157
3762,"0",18
3763,"0",2880
3764,"1",3336
3765,"1",1566
3766,"3",19
3767,"2",484
3768,"3",543
3769,"1",3213
3770,"1",505
3771,"1",3388
3772,"3",2257
3773,"3",1091
3774,"1",958
3775,"2",1822
3776,"1",1502
3777,"2",1439
3778,"3",3400
3779,"1",2391
3780,"0",2529
3781,"3",733
3782,"1",2070
3783,"2",2734
3784,"0",2204
3785,"1",2385
3786,"0",1314
3787,"1",1461
3788,"0",2864
3789,"0",1690
3790,"3",2351
3791,"3",1065
3792,"0",3428
3793,"1",2529
3794,"0",3610
3795,"2",2335
3796,"2",2731
3797,"2",3337
3798,"1",747
3799,"2",3111
3800,"0",1169
3801,"0",3550
3802,"2",2434
3803,"1",2090
3804,"0",364
3805,"0",2488
3806,"3",2380
3807,"0",1117
3808,"0",172
3809,"1",3063
3810,"0",1149
3811,"2",3614
3812,"1",2220
3813,"0",2998
3814,"1",2356
3815,"1",2883
3816,"1",1393
3817,"1",57
3818,"1",1756
3819,"0",1776
3820,"3",2232
3821,"0",880
3822,"3",2439
3823,"2",335
3824,"3",2377
3825,"2",2660
3826,"2",2659
3827,"2",3335
3828,"0",3416
3829,"0",2663
3830,"3",1431
3831,"3",439
3832,"2",320
3833,"0",3366
3834,"3",2932
3835,"3",105
3836,"3",2136
3837,"0",776
3838,"2",3221
3839,"3",914
3840,"2",80
3841,"0",2013
3842,"0",3233
3843,"0",302
3844,"0",2690
3845,"3",1841
3846,"2",1142
3847,"0",678
3848,"0",1395
3849,"2",3064
3850,"0",2989
3851,"3",2251
3852,"3",2161
3853,"3",17
3854,"3",810
3855,"3",2953
3856,"1",2020
3857,"0",3462
3858,"2",3179
3859,"1",1751
3860,"2",1422
3861,"3",2535
3862,"1",3382
3863,"0",3299
3864,"0",1437
3865,"1",3204
3866,"1",2989
3867,"1",1129
3868,"1",1414
3869,"3",3570
3870,"2",570
3871,"0",2954
3872,"0",937
3873,"0",642
3874,"2",1317
3875,"3",150
3876,"0",161
3877,"3",3615
3878,"2",1019
3879,"2",2084
3880,"1",1154
3881,"3",1598
3882,"1",1318
3883,"2",391
3884,"2",1131
3885,"0",301
3886,"1",2873
3887,"1",184
3888,"0",2324
3889,"1",1798
3890,"0",99
3891,"0",1568
3892,"0",2942
3893,"2",2347
3894,"2",2633
3895,"3",477
3896,"2",1607
3897,"0",2905
3898,"3",781
3899,"0",2281
3900,"3",3397
3901,"1",2023
3902,"2",1051
3903,"0",984
3904,"1",2744
3905,"0",597
3906,"0",648
3907,"3",3320
3908,"0",1018
3909,"3",95
3910,"2",2628
3911,"0",1216
3912,"3",2080
3913,"3",1530
3914,"3",646
3915,"0",3075
3916,"2",967
3917,"0",1331
3918,"1",1108
3919,"1",1852
3920,"2",2489
3921,"3",1860
3922,"3",1786
3923,"3",3345
3924,"2",456
3925,"1",2209
3926,"3",2287
3927,"2",2562
3928,"1",3327
3929,"0",1956
3930,"3",1557
3931,"3",41
3932,"2",902
3933,"2",6
3934,"0",984
3935,"3",42
3936,"3",3372
3937,"1",791
3938,"3",1899
3939,"1",417
3940,"2",60
3941,"1",834
3942,"0",2992
3943,"1",2760
3944,"2",3450
3945,"1",3356
3946,"3",1406
3947,"0",2288
3948,"3",2789
3949,"2",3332
3950,"3",794
3951,"1",3252
3952,"1",677
3953,"3",2802
3954,"0",177
3955,"2",667
3956,"3",1147
3957,"2",1385
3958,"3",2361
3959,"1",5
3960,"0",2357
3961,"1",886
3962,"3",2693
3963,"1",1387
3964,"3",3401
3965,"1",448
3966,"2",384
3967,"0",3536
3968,"1",3654
3969,"3",3320
3970,"0",2542
3971,"2",1108
3972,"1",440
3973,"1",2312
3974,"1",416
3975,"3",3421
3976,"0",1651
3977,"3",2022
3978,"0",2990
3979,"2",861
3980,"3",757
3981,"2",3007
3982,"2",2876
3983,"0",2529
3984,"1",2149
3985,"1",318
3986,"3",615
3987,"3",1630
3988,"0",1416
3989,"2",548
3990,"1",3591
3991,"2",276
3992,"2",2008
3993,"0",3247
3994,"1",1965
3995,"3",844
3996,"1",573
3997,"3",1029
3998,"0",2307
3999,"2",875
4000,"2",1494
4001,"0",567
4002,"1",1568
4003,"0",463
4004,"2",1390
4005,"1",625
4006,"2",435
4007,"2",2110
4008,"3",3369
4009,"0",1654
4010,"3",2149
4011,"3",2764
4012,"0",3206
4013,"2",2469
4014,"0",826
4015,"2",1091
4016,"0",748
4017,"1",2697
4018,"2",990
4019,"0",106
4020,"2",3518
4021,"1",2754
4022,"1",2121
4023,"3",3696
4024,"0",3081
4025,"3",2446
4026,"0",3164
4027,"0",1103
4028,"2",355
4029,"1",1540
4030,"3",3507
4031,"0",971
4032,"2",2731
4033,"2",1237
4034,"2",626
4035,"1",3634
4036,"0",1757
4037,"3",1548
4038,"2",2011
4039,"2",1020
4040,"3",2413
4041,"1",3164
4042,"3",292
4043,"1",3499
4044,"1",1688
4045,"1",710
4046,"3",2083
4047,"2",1353
4048,"1",2968
4049,"0",1682
4050,"2",1939
4051,"1",702
4052,"0",3231
4053,"2",2050
4054,"1",1854
4055,"2",648
4056,"3",3608
4057,"1",132
4058,"1",2882
4059,"1",1394
4060,"2",1034
4061,"2",2574
4062,"3",1870
4063,"3",3024
4064,"2",246
4065,"0",2898
4066,"3",3428
4067,"2",3055
4068,"2",3206
4069,"0",649
4070,"1",2325
4071,"0",3111
4072,"0",78
4073,"3",2122
4074,"2",3019
4075,"3",3258
4076,"3",1565
4077,"2",897
4078,"0",1591
4079,"3",3684
4080,"3",426
4081,"1",3530
4082,"3",2857
4083,"2",3194
4084,"2",1192
4085,"3",405
4086,"1",598
4087,"1",301
4088,"3",100
4089,"3",1569
4090,"1",2369
4091,"0",2614
4092,"0",2739
4093,"3",1571
4094,"1",3012
4095,"2",2521
4096,"3",3063
4097,"2",221
4098,"0",1413
4099,"2",1972
4100,"3",1977
4101,"1",42
4102,"2",2612
4103,"3",1406
4104,"3",2061
4105,"2",125
4106,"3",1321
4107,"1",1258
4108,"3",3283
4109,"0",3479
4110,"0",1160
4111,"1",3459
4112,"2",2497
4113,"0",1040
4114,"3",302
4115,"2",1839
4116,"1",1420
4117,"2",3019
4118,"1",802
4119,"0",2175
4120,"2",3694
4121,"1",3300
4122,"1",1015
4123,"0",1018
4124,"0",3326
4125,"1",514
4126,"1",1142
4127,"3",2455
4128,"2",3213
4129,"0",727
4130,"3",3414
4131,"3",1569
4132,"2",629
4133,"3",285
4134,"3",2550
4135,"2",3042
4136,"3",250
4137,"3",152
4138,"2",1391
4139,"3",1723
4140,"3",1802
4141,"1",3080
4142,"1",772
4143,"2",1175
4144,"0",2526
4145,"0",3445
4146,"3",883
4147,"2",1453
4148,"0",3481
4149,"3",355
4150,"2",82
4151,"0",2461
4152,"2",53
4153,"1",3086
4154,"1",1044
4155,"3",975
4156,"1",395
4157,"1",3596
4158,"1",228
4159,"1",1065
4160,"2",1385
4161,"1",1839
4162,"2",1687
4163,"3",1175
4164,"0",3275
4165,"1",3506
4166,"1",2172
4167,"1",307
4168,"2",3124
4169,"0",3385
4170,"2",28
4171,"2",2908
4172,"3",3667
4173,"1",771
4174,"0",2027
4175,"3",192
4176,"1",81
4177,"1",3129
4178,"3",23
4179,"0",2644
4180,"0",2159
4181,"2",1582
4182,"1",3126
4183,"1",936
4184,"0",394
4185,"2",1646
4186,"1",2154
4187,"1",2421
4188,"2",3113
4189,"1",1585
4190,"0",2462
4191,"1",3296
4192,"1",2650
4193,"3",3174
4194,"2",2727
4195,"2",3174
4196,"0",746
4197,"2",3690
4198,"0",1109
4199,"3",480
4200,"1",2076
4201,"0",609
4202,"2",369
4203,"3",2862
4204,"3",2638
4205,"3",745
4206,"3",1519
4207,"2",3677
4208,"3",2041
4209,"0",2060
4210,"2",1547
4211,"1",2403
4212,"1",1567
4213,"1",2043
4214,"1",2733
4215,"1",1039
4216,"3",1613
4217,"0",3589
4218,"1",3670
4219,"3",3211
4220,"3",3048
4221,"2",672
4222,"2",563
4223,"1",2764
4224,"1",2145
4225,"2",3676
4226,"0",7
4227,"2",494
4228,"0",3027
4229,"2",1109
4230,"0",2578
4231,"1",3561
4232,"3",1121
4233,"3",1631
4234,"2",2302
4235,"0",1601
4236,"0",235
4237,"2",2489
4238,"3",45
4239,"1",1967
4240,"3",1191
4241,"2",1373
4242,"3",2686
4243,"3",3131
4244,"3",3049
4245,"2",763
4246,"3",2584
4247,"3",2227
4248,"1",1053
4249,"3",1379
4250,"1",2187
4251,"2",674
4252,"3",1481
4253,"1",138
4254,"0",2515
4255,"3",3596
4256,"3",1838
4257,"2",2129
4258,"2",2246
4259,"0",2558
4260,"0",3398
4261,"3",706
4262,"0",2226
4263,"3",3696
4264,"2",1460
4265,"1",564
4266,"2",3186
4267,"0",644
4268,"3",2841
4269,"0",916
4270,"1",1320
4271,"1",1606
4272,"2",651
4273,"3",2620
4274,"3",1873
4275,"2",1451
4276,"2",3341
4277,"3",2334
4278,"0",1750
4279,"2",1684
4280,"3",747
4281,"0",967
4282,"1",2727
4283,"3",2970
4284,"2",316
4285,"1",1102
4286,"0",2832
4287,"2",801
4288,"0",2433
4289,"3",3315
4290,"1",3141
4291,"3",358
4292,"3",466
4293,"3",1346
4294,"1",2983
4295,"2",1331
4296,"3",933
4297,"1",3632
4298,"1",1438
4299,"2",344
4300,"0",2760
4301,"2",3258
4302,"0",606
4303,"0",1393
4304,"0",996
4305,"2",826
4306,"1",628
4307,"1",244
4308,"3",714
4309,"2",3
4310,"0",1512
4311,"1",1681
4312,"2",3015
4313,"2",1378
4314,"3",1835
4315,"0",3618
4316,"3",3297
4317,"0",141
4318,"3",151
4319,"3",10
4320,"1",2808
4321,"1",725
4322,"2",2484
4323,"2",952
4324,"1",2744
4325,"3",1813
4326,"2",3214
4327,"1",2547
4328,"3",2836
4329,"1",1618
4330,"1",2545
4331,"0",556
4332,"0",954
4333,"2",3562
4334,"2",288
4335,"0",1329
4336,"1",3219
4337,"1",2599
4338,"1",1399
4339,"2",3686
4340,"1",2625
4341,"0",2747
4342,"1",2126
4343,"0",427
4344,"2",2000
4345,"3",2100
4346,"1",3126
4347,"0",11
4348,"2",2999
4349,"1",103
4350,"3",139
4351,"0",2712
4352,"0",3254
4353,"3",1893
4354,"3",2914
4355,"3",2930
4356,"3",1015
4357,"1",2778
4358,"1",1162
4359,"2",2351
4360,"2",1280
4361,"0",203
4362,"0",733
4363,"1",529
4364,"3",1261
4365,"2",3509
4366,"2",2909
4367,"3",597
4368,"2",2087
4369,"0",931
4370,"3",3225
4371,"2",2720
4372,"0",2977
4373,"3",1942
4374,"3",2007
4375,"2",130
4376,"2",1207
4377,"2",1820
4378,"1",2457
4379,"1",516
4380,"3",287
4381,"3",1179
4382,"3",3274
4383,"1",811
4384,"2",1897
4385,"0",1172
4386,"1",1696
4387,"2",2500
4388,"2",2705
4389,"0",82
4390,"2",441
4391,"3",1800
4392,"3",3177
4393,"1",3274
4394,"1",1359
4395,"0",727
4396,"0",1953
4397,"3",2843
4398,"2",2022
4399,"0",286
4400,"0",3649
4401,"2",13
4402,"0",1658
4403,"0",835
4404,"2",1547
4405,"0",2835
4406,"3",276
4407,"0",2229
4408,"0",1579
4409,"3",1451
4410,"1",932
4411,"1",2574
4412,"0",776
4413,"1",3194
4414,"2",1541
4415,"3",3666
4416,"2",482
4417,"2",1154
4418,"0",3421
4419,"1",1071
4420,"3",3555
4421,"1",1725
4422,"0",1308
4423,"2",285
4424,"1",2752
4425,"2",1920
4426,"0",506
4427,"0",1549
4428,"2",3127
4429,"3",3323
