"ID_TERMIN","TERMIN","DATA"
4704,"1",11/12/02
4705,"3",06/11/24
4706,"0",11/02/27
4707,"2",12/05/06
4708,"0",09/12/26
4709,"0",08/10/15
4710,"2",12/06/26
4711,"3",14/11/27
4712,"3",09/11/11
4713,"3",11/09/01
4714,"3",10/03/02
4715,"0",13/07/14
4716,"2",10/02/14
4717,"1",12/04/10
4718,"1",07/07/14
4719,"0",08/05/12
4720,"2",08/05/23
4721,"2",14/06/27
4722,"0",12/01/22
4723,"0",09/10/09
4724,"2",08/05/26
4725,"1",14/06/15
4726,"0",11/01/05
4727,"3",06/06/05
4728,"2",15/06/18
4729,"1",11/07/08
4730,"2",15/05/17
4731,"3",11/01/21
4732,"0",14/12/24
4733,"3",13/09/19
4734,"3",12/01/09
4735,"3",11/12/13
4736,"0",13/09/18
4737,"3",15/06/22
4738,"0",14/06/12
4739,"3",08/08/17
4740,"3",06/08/18
4741,"2",12/10/22
4742,"1",07/03/20
4743,"2",15/12/19
4744,"3",10/03/02
4745,"0",08/05/06
4746,"1",07/02/07
4747,"3",07/10/25
4748,"1",10/05/01
4749,"1",07/07/23
4750,"1",06/10/06
4751,"2",13/07/22
4752,"2",08/07/24
4753,"3",09/02/16
4754,"0",10/05/03
4755,"2",11/05/02
4756,"2",10/05/02
4757,"2",13/02/14
4758,"3",09/11/01
4759,"2",14/03/04
4760,"2",09/09/18
4761,"3",15/03/06
4762,"3",09/12/10
4763,"1",14/08/23
4764,"1",11/11/18
4765,"3",06/01/03
4766,"0",08/05/21
4767,"1",07/05/01
4768,"2",11/02/01
4769,"3",09/02/26
4770,"3",12/10/10
4771,"1",11/03/05
4772,"0",15/09/10
4773,"2",11/02/15
4774,"2",11/01/22
4775,"0",15/10/12
4776,"3",15/10/23
4777,"2",07/09/21
4778,"1",12/12/18
4779,"3",15/06/25
4780,"1",13/03/06
4781,"0",10/03/09
4782,"2",09/06/04
4783,"3",14/04/26
4784,"3",07/12/05
4785,"1",14/06/18
4786,"3",07/02/05
4787,"1",07/09/01
4788,"0",12/10/19
4789,"1",15/10/27
4790,"1",08/09/25
4791,"2",15/01/10
4792,"3",13/09/07
4793,"2",14/03/17
4794,"2",15/03/09
4795,"1",06/04/16
4796,"2",13/10/18
4797,"2",09/02/27
4798,"2",08/01/15
4799,"0",15/11/13
4800,"1",07/09/10
4801,"3",11/11/19
4802,"0",08/03/20
4803,"3",14/07/20
4804,"0",13/10/09
4805,"2",06/10/22
4806,"2",07/11/03
4807,"1",09/08/19
4808,"2",08/06/14
4809,"3",09/01/23
4810,"2",08/03/14
4811,"2",06/02/04
4812,"2",14/10/11
4813,"3",11/04/17
4814,"0",07/02/19
4815,"2",06/10/10
4816,"3",12/11/12
4817,"2",08/07/17
4818,"2",09/11/27
4819,"0",09/09/09
4820,"3",11/04/10
4821,"3",14/07/16
4822,"0",09/11/20
4823,"3",08/07/05
4824,"2",08/06/07
4825,"3",13/08/06
4826,"0",11/10/27
4827,"2",10/12/25
4828,"3",06/01/18
4829,"2",10/10/18
4830,"3",09/09/06
4831,"2",12/10/09
4832,"0",09/11/22
4833,"3",10/03/23
4834,"2",15/01/09
4835,"0",14/11/23
4836,"0",11/11/03
4837,"3",08/03/20
4838,"2",08/01/14
4839,"3",12/10/27
4840,"1",08/07/22
4841,"3",14/02/11
4842,"1",07/03/23
4843,"0",15/11/21
4844,"2",14/02/24
4845,"3",08/09/12
4846,"2",09/03/09
4847,"1",06/09/26
4848,"2",14/06/15
4849,"3",14/04/17
4850,"3",07/05/11
4851,"0",14/06/20
4852,"0",12/09/23
4853,"2",07/08/14
4854,"0",07/10/11
4855,"0",06/02/07
4856,"3",13/07/10
4857,"3",11/09/08
4858,"2",10/02/12
4859,"0",15/01/11
4860,"1",13/05/14
4861,"0",14/12/11
4862,"3",14/02/05
4863,"2",08/01/02
4864,"3",14/06/14
4865,"1",06/01/25
4866,"1",08/07/04
4867,"2",12/12/24
4868,"1",14/10/27
4869,"0",10/09/25
4870,"1",11/12/22
4871,"1",07/01/02
4872,"1",09/08/21
4873,"2",11/04/20
4874,"1",08/03/02
4875,"0",13/12/12
4876,"2",10/02/08
4877,"2",12/11/11
4878,"1",10/08/01
4879,"0",07/04/12
4880,"0",10/05/12
4881,"3",13/02/16
4882,"3",11/07/01
4883,"2",12/03/20
4884,"1",12/04/18
4885,"3",14/10/21
4886,"1",08/01/19
4887,"0",09/09/15
4888,"2",14/12/03
4889,"0",15/03/01
4890,"2",10/03/15
4891,"0",06/06/09
4892,"3",15/06/27
4893,"2",11/10/25
4894,"1",14/04/22
4895,"0",06/12/25
4896,"3",07/06/21
4897,"2",06/11/11
4898,"2",08/10/26
4899,"2",11/02/19
4900,"2",09/08/17
4901,"3",13/03/19
4902,"3",08/12/01
4903,"3",14/05/06
4904,"2",14/06/15
4905,"1",09/10/04
4906,"0",13/04/11
4907,"3",08/01/21
4908,"0",13/07/24
4909,"2",14/09/14
4910,"1",15/02/01
4911,"2",06/12/04
4912,"2",12/09/14
4913,"3",12/08/16
4914,"3",13/10/04
4915,"2",12/09/05
4916,"2",07/11/21
4917,"3",06/12/26
4918,"0",12/05/14
4919,"0",14/09/20
4920,"3",11/06/26
4921,"0",06/09/11
4922,"0",09/12/16
4923,"1",10/08/20
4924,"3",13/03/26
4925,"1",15/12/14
4926,"3",13/02/17
4927,"0",06/12/10
4928,"0",15/10/01
4929,"1",10/05/21
4930,"3",10/09/15
4931,"1",15/12/25
4932,"1",10/03/17
4933,"3",14/05/01
4934,"1",12/12/01
4935,"1",11/01/24
4936,"0",07/08/20
4937,"2",09/04/18
4938,"2",09/01/24
4939,"2",07/11/01
4940,"0",08/08/05
4941,"2",13/07/04
4942,"1",09/12/01
4943,"2",14/08/20
4944,"0",09/09/18
4945,"2",14/07/24
4946,"2",14/09/03
4947,"1",11/07/18
4948,"3",10/06/03
4949,"3",15/03/16
4950,"1",06/01/26
4951,"2",13/09/23
4952,"1",09/12/14
4953,"1",09/04/09
4954,"3",08/05/10
4955,"2",10/07/19
4956,"2",07/12/03
4957,"1",07/03/08
4958,"1",08/04/04
4959,"3",13/08/02
4960,"1",07/06/27
4961,"1",15/08/06
4962,"2",09/04/02
4963,"0",06/06/22
4964,"2",09/07/17
4965,"1",10/08/26
4966,"1",07/05/18
4967,"2",13/05/05
4968,"3",07/03/01
4969,"0",09/12/19
4970,"1",15/11/23
4971,"0",06/06/24
3445,"3",14/02/27
3446,"1",08/08/14
3447,"0",07/05/07
3448,"2",13/11/17
3449,"0",12/01/04
3450,"0",15/02/19
3451,"3",14/09/24
3452,"3",06/07/25
3453,"2",09/01/12
3454,"1",07/03/06
3455,"0",15/10/01
3456,"2",09/09/12
3457,"2",13/03/21
3458,"2",12/01/17
3459,"0",08/03/21
3460,"2",11/06/17
3461,"3",06/12/04
3462,"2",12/08/20
3463,"2",07/09/18
3464,"2",12/02/27
3465,"3",07/04/10
3466,"0",09/12/11
3467,"0",06/01/25
3468,"3",08/05/14
3469,"2",12/04/10
3470,"2",07/10/14
3471,"2",11/03/25
3472,"1",06/09/10
3473,"1",07/05/22
3474,"3",14/10/01
3475,"0",15/07/15
3476,"3",09/01/17
3477,"1",11/06/02
3478,"3",08/01/18
3479,"1",14/02/25
3480,"2",11/11/27
3481,"0",08/08/07
3482,"3",13/12/08
3483,"2",13/05/02
3484,"0",09/10/11
3485,"1",11/04/06
3486,"2",15/06/25
3487,"0",07/03/19
3488,"3",08/11/05
3489,"1",15/11/08
3490,"2",11/05/07
3491,"2",07/07/05
3492,"0",06/03/07
3493,"3",08/04/09
3494,"3",10/05/23
3495,"0",12/03/14
3496,"1",13/06/15
3497,"1",09/04/01
3498,"3",07/02/27
3499,"0",08/09/14
3500,"3",15/04/23
3501,"2",09/09/24
3502,"2",09/05/18
3503,"1",13/08/25
3504,"2",10/07/19
3505,"2",11/01/02
3506,"2",13/03/07
3507,"2",09/11/03
3508,"1",11/02/25
3509,"0",13/06/02
3510,"0",07/07/01
3511,"2",07/12/17
3512,"3",07/11/14
3513,"3",13/01/19
3514,"1",10/03/21
3515,"2",09/01/01
3516,"3",15/01/02
3517,"1",10/09/12
3518,"1",08/11/18
3519,"2",10/05/22
3520,"3",06/09/12
3521,"2",06/03/24
3522,"1",08/02/26
3523,"0",06/11/24
3524,"1",14/08/26
3525,"0",08/05/22
3526,"3",14/11/20
3527,"1",12/05/03
3528,"1",15/06/15
3529,"2",15/05/16
3530,"2",14/02/27
3531,"1",13/09/05
3532,"3",06/11/09
3533,"0",10/01/20
3534,"0",08/06/17
3535,"1",07/10/13
3536,"3",09/05/07
3537,"0",12/10/08
3538,"3",12/08/23
3539,"1",11/07/13
3540,"3",12/04/09
3541,"1",06/03/12
3542,"2",06/06/16
3543,"1",08/02/22
3544,"1",08/07/22
3545,"2",06/01/05
3546,"2",07/06/17
3547,"0",13/01/17
3548,"1",08/08/03
3549,"3",06/10/12
3550,"0",13/07/17
3551,"3",11/12/20
3552,"1",12/03/21
3553,"2",07/04/20
3554,"3",12/08/15
3555,"0",08/11/03
3556,"1",10/05/26
3557,"2",11/10/08
3558,"1",06/06/13
3559,"3",15/11/27
3560,"3",11/06/16
3561,"1",15/06/25
3562,"2",15/01/19
3563,"1",07/01/03
3564,"2",06/07/07
3565,"2",09/02/23
3566,"2",09/02/14
3567,"1",13/01/08
3568,"2",07/12/17
3569,"2",07/07/06
3570,"3",08/02/05
3571,"0",10/07/24
3572,"1",13/09/10
3573,"3",15/04/13
3574,"3",14/12/12
3575,"3",10/05/02
3576,"0",09/12/14
3577,"2",06/11/08
3578,"2",14/10/08
3579,"1",10/02/24
3580,"2",13/04/01
3581,"1",15/03/12
3582,"2",08/08/02
3583,"2",12/11/18
3584,"2",11/02/14
3585,"2",10/02/25
3586,"2",08/02/23
3587,"1",08/04/06
3588,"2",15/07/15
3589,"2",12/03/10
3590,"3",07/09/15
3591,"2",14/10/11
3592,"3",07/08/05
3593,"1",08/12/14
3594,"0",06/01/26
3595,"2",08/10/13
3596,"1",06/07/27
3597,"2",07/12/07
3598,"3",13/12/16
3599,"3",06/04/04
3600,"1",11/07/03
3601,"2",07/09/06
3602,"3",13/12/21
3603,"1",10/05/22
3604,"2",15/04/16
3605,"0",12/02/01
3606,"0",14/04/15
3607,"3",14/04/16
3608,"0",15/09/25
3609,"1",10/05/09
3610,"3",09/03/10
3611,"1",15/11/09
3612,"2",13/01/10
3613,"0",14/09/11
3614,"3",12/06/27
3615,"3",14/10/15
3616,"0",09/10/19
3617,"0",12/08/01
3618,"1",07/09/26
3619,"1",09/05/16
3620,"0",08/06/18
3621,"0",10/09/08
3622,"2",13/01/13
3623,"1",06/06/21
3624,"3",06/05/20
3625,"2",08/02/27
3626,"0",15/06/27
3627,"0",15/12/17
3628,"2",07/04/14
3629,"1",09/10/10
3630,"0",13/01/16
3631,"2",07/08/13
3632,"2",14/11/01
3633,"3",08/07/06
3634,"3",08/11/19
3635,"2",08/06/12
3636,"1",06/03/22
3637,"1",10/08/20
3638,"2",13/08/17
3639,"1",09/04/14
3640,"1",13/03/17
3641,"2",11/11/10
3642,"2",09/08/20
3643,"0",13/05/10
3644,"3",11/02/05
3645,"0",08/11/09
3646,"3",13/08/20
3647,"1",15/10/05
3648,"1",08/06/02
3649,"3",06/06/22
3650,"3",08/04/21
3651,"1",11/07/18
3652,"2",11/01/25
3653,"1",14/12/08
3654,"2",13/09/25
3655,"3",08/02/09
3656,"2",14/11/08
3657,"1",06/12/08
3658,"2",13/11/21
3659,"0",12/06/24
3660,"1",12/05/10
3661,"0",10/05/10
3662,"3",10/12/16
3663,"3",13/12/26
3664,"2",07/11/22
3665,"2",10/05/22
3666,"1",07/10/19
3667,"3",15/09/02
3668,"1",09/10/12
3669,"3",13/03/04
3670,"0",12/08/02
3671,"0",11/04/27
3672,"3",08/10/15
3673,"0",07/06/06
3674,"2",14/01/04
3675,"1",09/07/17
3676,"3",07/03/08
3677,"3",10/06/09
3678,"1",14/02/02
3679,"3",08/02/05
3680,"2",07/03/10
3681,"1",15/09/01
3682,"0",12/07/24
3683,"1",12/06/18
3684,"1",12/05/08
3685,"0",07/10/02
3686,"3",10/10/08
3687,"0",09/02/22
3688,"2",08/06/05
3689,"0",15/07/13
3690,"3",07/01/25
3691,"2",15/09/08
3692,"3",06/11/22
3693,"3",07/04/19
3694,"2",14/02/15
3695,"0",09/09/13
3696,"3",12/08/20
3697,"0",12/05/27
3698,"2",15/02/05
3699,"1",06/03/22
3700,"0",10/02/20
3701,"1",14/02/20
3702,"0",06/01/23
3703,"0",15/01/03
3704,"3",15/05/11
3705,"1",08/05/24
3706,"3",10/11/26
3707,"0",12/06/03
3708,"0",14/09/09
3709,"2",11/10/04
3710,"2",09/09/11
3711,"3",08/03/18
3712,"1",06/12/09
3713,"1",07/04/04
3714,"2",14/03/01
3715,"0",09/05/19
3716,"1",10/05/02
3717,"3",06/06/04
3718,"3",11/11/18
3719,"0",12/03/01
3720,"2",12/09/27
3721,"2",14/07/23
3722,"0",08/03/13
3723,"1",15/04/20
3724,"2",12/09/06
3725,"2",09/03/25
3726,"2",13/06/10
3727,"1",14/10/19
3728,"2",13/09/17
3729,"3",07/08/01
3730,"3",08/11/09
3731,"2",09/02/24
3732,"2",12/10/26
3733,"1",11/06/14
3734,"1",09/10/06
3735,"1",09/02/21
3736,"2",11/08/08
3737,"2",15/09/11
3738,"0",14/10/11
3739,"2",11/05/26
3740,"0",14/08/03
3741,"1",06/05/16
3742,"1",13/01/24
3743,"1",12/09/16
3744,"0",09/05/12
3745,"0",07/08/20
3746,"1",09/04/09
3747,"3",06/12/06
3748,"0",13/01/19
3749,"3",10/10/04
3750,"0",08/12/15
3751,"3",12/05/05
3752,"0",07/05/20
3753,"2",07/03/27
3754,"1",06/10/21
3755,"3",14/03/13
3756,"0",15/12/21
3757,"0",08/08/26
3758,"1",10/10/27
3759,"2",15/07/17
3760,"3",13/11/15
3761,"1",14/04/10
3762,"2",13/11/03
3763,"2",13/02/10
3764,"1",08/11/05
3765,"2",07/02/11
3766,"1",11/08/22
3767,"1",08/08/02
3768,"0",13/08/04
3769,"0",07/01/02
3770,"1",13/08/01
3771,"0",09/01/11
3772,"0",08/07/22
3773,"2",09/02/09
3774,"2",15/09/27
3775,"0",12/02/18
3776,"0",15/11/08
3777,"3",13/05/21
3778,"0",06/05/12
3779,"0",09/08/09
3780,"2",15/11/06
3781,"2",06/10/19
3782,"1",08/02/23
3783,"3",10/11/27
3784,"1",07/01/12
3785,"1",09/07/25
3786,"1",06/05/16
3787,"1",11/03/21
3788,"3",14/03/13
3789,"3",15/12/26
3790,"3",06/06/13
3791,"0",09/06/04
3792,"2",10/05/04
3793,"1",12/05/14
3794,"0",08/05/10
3795,"2",08/02/20
3796,"1",07/04/24
3797,"2",08/07/16
3798,"1",13/11/26
3799,"1",07/10/22
3800,"2",10/12/03
3801,"3",09/06/02
3802,"1",14/08/18
3803,"1",09/02/09
3804,"2",06/02/07
3805,"0",09/03/24
3806,"1",08/09/10
3807,"1",15/01/25
3808,"3",07/10/03
3809,"2",12/06/08
3810,"2",14/11/27
3811,"0",11/05/24
3812,"3",11/04/01
3813,"2",07/07/20
3814,"0",11/01/17
3815,"3",08/02/02
3816,"0",09/10/22
3817,"1",12/05/23
3818,"2",06/05/12
3819,"0",14/12/07
3820,"3",08/03/18
3821,"2",12/05/15
3822,"3",08/07/23
3823,"0",09/04/22
3824,"0",10/04/16
3825,"0",12/10/23
3826,"2",06/03/07
3827,"2",09/03/05
3828,"3",11/10/04
3829,"1",09/04/20
3830,"1",11/10/11
3831,"3",15/09/05
3832,"0",13/05/01
3833,"2",13/03/09
3834,"3",10/08/07
3835,"3",09/10/01
3836,"2",15/10/22
3837,"2",12/08/05
3838,"1",14/10/16
3839,"2",11/04/16
3840,"1",10/01/26
3841,"3",10/03/27
3842,"2",12/09/27
3843,"2",11/02/04
3844,"0",10/02/11
3845,"2",06/09/17
3846,"3",06/12/17
3847,"3",06/09/22
3848,"3",15/07/24
3849,"1",15/02/27
3850,"2",15/09/19
3851,"2",12/09/16
3852,"1",14/03/16
3853,"1",14/07/19
3854,"0",13/08/14
3855,"0",10/07/20
3856,"1",08/12/17
3857,"1",07/08/22
3858,"3",11/09/03
3859,"3",11/08/10
3860,"0",11/09/19
3861,"1",06/06/25
3862,"0",07/01/27
3863,"3",12/12/09
3864,"3",11/11/07
3865,"2",13/01/09
3866,"0",08/04/15
3867,"3",09/12/04
3868,"0",11/10/09
3869,"3",11/06/15
3870,"0",06/04/13
3871,"2",13/07/03
3872,"0",10/12/13
3873,"1",06/05/27
3874,"2",12/11/10
3875,"2",10/11/07
3876,"1",13/05/01
3877,"1",12/07/13
3878,"1",14/08/02
3879,"2",11/08/16
3880,"0",10/01/10
3881,"3",09/04/22
3882,"2",14/06/10
3883,"0",07/03/07
3884,"1",09/08/10
3885,"1",10/01/21
3886,"0",10/10/23
3887,"3",07/07/13
3888,"2",09/07/05
3889,"2",10/10/23
3890,"3",06/04/24
3891,"2",07/06/21
3892,"1",07/03/12
3893,"0",08/04/01
3894,"3",06/01/21
3895,"0",12/04/08
3896,"0",11/05/19
3897,"1",08/03/16
3898,"1",12/05/06
3899,"3",12/06/23
3900,"3",07/03/01
3901,"0",07/04/09
3902,"0",12/02/11
3903,"1",07/03/16
3904,"0",11/04/25
3905,"3",10/07/26
3906,"3",08/06/10
3907,"0",13/09/04
3908,"1",07/12/21
3909,"2",10/05/23
3910,"3",06/04/05
3911,"0",15/08/14
3912,"0",08/07/03
3913,"3",15/03/24
3914,"2",08/07/05
3915,"3",14/05/10
3916,"2",08/09/20
3917,"0",13/04/10
3918,"1",14/04/27
3919,"1",13/07/09
3920,"3",14/04/23
3921,"2",12/05/20
3922,"3",13/11/07
3923,"3",07/08/08
3924,"2",12/11/18
3925,"2",15/07/07
3926,"0",09/09/03
3927,"2",12/12/07
3928,"2",10/03/02
3929,"2",07/10/27
3930,"0",06/07/01
3931,"1",07/08/10
3932,"2",14/05/26
3933,"3",11/03/07
3934,"3",09/08/01
3935,"3",10/11/21
3936,"2",08/05/12
3937,"2",11/06/24
3938,"0",09/02/15
3939,"2",09/04/15
3940,"2",07/08/05
3941,"1",07/04/04
3942,"2",06/05/05
3943,"0",08/09/15
3944,"3",12/05/04
3945,"3",15/02/27
3946,"1",15/01/19
3947,"3",11/07/22
3948,"3",08/07/11
3949,"0",08/07/26
3950,"3",06/11/12
3951,"0",11/08/09
3952,"2",11/08/22
3953,"2",12/04/08
3954,"3",07/03/15
3955,"1",07/03/24
3956,"1",09/11/04
3957,"1",14/10/03
3958,"2",07/10/22
3959,"3",10/05/15
3960,"2",15/10/05
3961,"1",13/05/03
3962,"2",13/09/01
3963,"2",15/03/05
3964,"0",09/11/27
3965,"2",14/03/01
3966,"1",15/07/14
3967,"0",10/04/14
3968,"2",07/10/10
3969,"3",14/10/23
3970,"2",08/06/05
3971,"0",08/03/17
3972,"0",08/12/21
3973,"3",08/04/18
3974,"3",09/06/27
3975,"2",07/10/15
3976,"0",06/05/19
3977,"0",12/05/22
3978,"0",11/03/13
3979,"2",15/02/26
3980,"2",11/01/01
3981,"3",10/02/20
3982,"0",13/10/01
3983,"1",06/05/02
3984,"2",13/02/14
3985,"0",15/04/23
3986,"3",12/03/03
3987,"0",08/10/16
3988,"2",11/11/18
3989,"2",09/02/25
3990,"3",09/03/07
3991,"1",10/02/23
3992,"3",11/01/04
3993,"2",09/01/25
3994,"2",15/07/18
3995,"3",11/06/20
3996,"1",08/01/24
3997,"3",07/02/01
3998,"3",11/07/27
3999,"0",14/02/20
4000,"3",06/08/08
4001,"0",06/02/15
4002,"0",06/11/22
4003,"2",08/10/03
4004,"0",13/12/17
4005,"2",13/12/05
4006,"2",13/07/12
4007,"3",13/11/03
4008,"3",07/04/04
4009,"3",14/09/25
4010,"3",15/06/20
4011,"1",10/02/22
4012,"0",13/08/20
4013,"2",13/07/23
4014,"0",12/10/15
4015,"2",13/03/19
4016,"0",14/07/17
4017,"2",06/12/10
4018,"0",07/12/11
4019,"2",06/06/22
4020,"1",14/12/12
4021,"1",09/02/13
4022,"0",06/01/25
4023,"0",07/08/20
4024,"2",15/09/24
4025,"1",06/10/16
4026,"3",14/10/20
4027,"1",14/06/12
4028,"0",08/08/05
4029,"3",06/11/17
4030,"2",15/03/11
4031,"1",06/12/19
4032,"2",14/02/25
4033,"3",11/10/19
4034,"3",10/12/08
4035,"2",14/02/03
4036,"1",10/09/07
4037,"0",08/04/06
4038,"0",11/01/05
4039,"2",11/09/11
4040,"2",09/04/21
4041,"1",12/02/11
4042,"0",11/05/02
4043,"0",11/02/23
4044,"3",11/07/14
4045,"1",10/07/26
4046,"0",06/02/03
4047,"2",07/01/12
4048,"3",07/02/03
4049,"0",11/09/15
4050,"1",10/05/10
4051,"3",07/06/23
4052,"3",07/01/08
4053,"2",10/03/24
4054,"0",09/04/20
4055,"3",15/06/16
4056,"0",14/06/04
4057,"1",07/02/10
4058,"1",11/10/22
4059,"0",13/06/05
4060,"0",09/08/08
4061,"0",06/04/06
4062,"3",12/03/08
4063,"3",11/02/11
4064,"0",10/08/16
4065,"2",12/07/20
4066,"3",13/01/27
4067,"2",06/10/15
4068,"1",07/11/05
4069,"2",12/05/27
4070,"1",14/08/13
4071,"1",10/04/19
4072,"0",11/05/18
4073,"3",08/07/21
4074,"2",09/04/26
4075,"3",06/07/02
4076,"0",10/03/20
4077,"2",15/04/04
4078,"2",06/11/08
4079,"2",09/11/12
4080,"2",15/09/15
4081,"3",14/06/16
4082,"2",10/07/21
4083,"2",12/03/11
4084,"1",06/11/01
4085,"2",11/08/16
4086,"2",15/11/09
4087,"3",08/05/09
4088,"2",07/03/16
4089,"2",15/08/09
4090,"2",09/01/20
4091,"1",07/11/26
4092,"2",10/12/12
4093,"1",07/09/17
4094,"3",09/04/03
4095,"2",07/01/02
4096,"0",11/03/13
4097,"1",13/05/11
4098,"2",08/07/07
4099,"1",12/03/24
4100,"2",11/01/18
4101,"2",06/11/14
4102,"3",07/03/09
4103,"3",13/11/15
4104,"2",11/10/21
4105,"2",06/05/17
4106,"1",10/01/26
4107,"0",10/08/01
4108,"3",09/07/26
4109,"3",15/06/02
4110,"1",13/12/05
4111,"2",12/03/18
4112,"2",07/04/22
4113,"1",08/07/27
4114,"2",13/05/19
4115,"2",10/12/20
4116,"2",06/09/01
4117,"2",08/02/19
4118,"0",06/02/23
4119,"0",09/12/02
4120,"0",07/12/05
4121,"0",11/09/20
4122,"0",07/10/13
4123,"0",12/04/22
4124,"0",09/04/18
4125,"2",10/07/19
4126,"0",07/02/20
4127,"3",07/08/02
4128,"0",14/11/21
4129,"2",11/10/14
4130,"2",06/10/13
4131,"1",07/09/25
4132,"2",15/08/17
4133,"0",13/05/15
4134,"2",06/11/13
4135,"3",13/06/19
4136,"0",14/04/22
4137,"1",15/07/06
4138,"0",13/09/09
4139,"0",09/01/01
4140,"1",08/04/17
4141,"3",13/12/13
4142,"1",06/06/18
4143,"1",15/02/25
4144,"2",08/04/06
4145,"3",11/02/15
4146,"2",06/12/20
4147,"2",12/02/16
4148,"0",13/04/22
4149,"1",12/08/22
4150,"2",14/10/05
4151,"3",10/12/23
4152,"3",11/02/23
4153,"0",12/08/15
4154,"1",12/11/23
4155,"1",10/02/01
4156,"3",09/01/09
4157,"3",08/05/06
4158,"2",14/04/21
4159,"1",06/08/23
4160,"1",14/11/23
4161,"0",08/09/08
4162,"1",10/09/17
4163,"3",06/07/16
4164,"2",10/11/15
4165,"1",06/03/25
4166,"1",08/07/19
4167,"2",13/10/08
4168,"2",10/10/15
4169,"0",11/05/27
4170,"0",13/11/22
4171,"0",12/11/26
4172,"2",07/09/13
4173,"2",10/11/05
4174,"3",12/08/14
4175,"1",07/02/26
4176,"2",09/12/11
4177,"1",15/04/26
4178,"3",08/04/13
4179,"1",08/08/04
4180,"1",09/04/20
4181,"3",11/11/20
4182,"0",14/06/13
4183,"2",13/05/14
4184,"0",14/04/25
4185,"3",06/03/04
4186,"0",13/04/04
4187,"3",10/05/03
4188,"3",12/03/12
4189,"1",08/08/21
4190,"1",07/02/05
4191,"1",11/05/01
4192,"0",11/11/16
4193,"0",06/12/25
4194,"0",07/04/26
4195,"2",08/09/15
4196,"2",08/06/23
4197,"1",14/10/07
4198,"0",11/04/22
4199,"2",15/07/16
4200,"2",06/09/09
4201,"2",12/12/07
4202,"2",12/12/21
4203,"2",15/10/13
4204,"1",09/03/23
4205,"2",15/06/10
4206,"1",10/03/04
4207,"3",08/03/14
4208,"0",12/05/24
4209,"2",13/04/09
4210,"1",06/03/13
4211,"0",15/11/10
4212,"2",13/11/02
4213,"3",06/06/25
4214,"3",08/11/02
4215,"3",15/05/18
4216,"1",13/11/20
4217,"0",07/02/11
4218,"0",08/06/25
4219,"2",09/11/20
4220,"0",11/05/04
4221,"2",15/07/08
4222,"3",06/09/07
4223,"2",14/02/20
4224,"3",08/12/27
4225,"0",08/11/20
4226,"1",12/05/01
4227,"3",10/04/22
4228,"3",07/11/19
4229,"2",08/10/02
4230,"1",12/05/27
4231,"1",06/08/15
4232,"3",14/08/13
4233,"0",13/12/22
4234,"3",09/10/02
4235,"3",13/09/23
4236,"3",11/09/19
4237,"2",07/01/06
4238,"3",06/02/21
4239,"1",10/04/06
4240,"3",14/06/21
4241,"3",12/03/13
4242,"1",12/08/10
4243,"3",07/02/10
4244,"3",15/04/23
4245,"2",11/02/05
4246,"0",10/09/26
4247,"0",10/07/01
4248,"3",07/07/06
4249,"1",10/06/14
4250,"3",06/09/21
4251,"0",14/07/25
4252,"3",11/11/10
4253,"3",08/03/13
4254,"1",10/01/09
4255,"0",08/07/26
4256,"0",07/06/13
4257,"0",08/03/09
4258,"3",06/05/17
4259,"1",07/04/08
4260,"1",08/11/12
4261,"3",09/10/03
4262,"1",10/02/16
4263,"2",12/05/21
4264,"3",13/08/13
4265,"1",14/12/24
4266,"2",10/09/11
4267,"3",07/05/02
4268,"0",10/04/08
4269,"3",14/09/11
4270,"2",08/02/27
4271,"0",06/06/22
4272,"0",07/04/15
4273,"3",13/03/22
4274,"1",07/05/18
4275,"0",09/10/09
4276,"3",15/09/10
4277,"1",09/06/25
4278,"1",13/10/10
4279,"0",14/12/25
4280,"3",09/11/22
4281,"1",15/10/18
4282,"0",15/12/19
4283,"1",08/07/27
4284,"2",09/10/01
4285,"0",07/12/05
4286,"3",13/05/11
4287,"0",09/09/12
4288,"3",11/12/02
4289,"1",14/12/26
4290,"2",12/02/12
4291,"3",07/12/16
4292,"2",10/04/02
4293,"0",12/06/11
4294,"3",10/01/11
4295,"0",14/07/18
4296,"1",13/12/12
4297,"0",10/04/27
4298,"1",14/12/18
4299,"0",12/05/27
4300,"1",07/03/11
4301,"3",09/10/19
4302,"2",13/02/16
4303,"1",11/08/10
4304,"3",10/10/08
4305,"0",09/08/22
4306,"0",15/06/02
4307,"3",12/02/23
4308,"3",08/06/07
4309,"1",08/11/18
4310,"3",06/01/16
4311,"1",10/11/15
4312,"2",10/07/11
4313,"0",06/11/11
4314,"2",12/07/08
4315,"3",08/07/19
4316,"3",13/02/08
4317,"0",10/09/11
4318,"3",06/09/01
4319,"1",08/03/17
4320,"0",07/10/15
4321,"3",11/05/02
4322,"1",13/08/05
4323,"0",10/08/16
4324,"0",12/02/27
4325,"1",14/03/22
4326,"0",06/11/03
4327,"0",07/06/10
4328,"3",14/08/20
4329,"3",15/05/16
4330,"0",14/12/27
4331,"1",08/01/23
4332,"1",07/03/23
4333,"0",12/03/13
4334,"0",12/03/02
4335,"1",06/11/18
4336,"2",12/09/13
4337,"1",13/05/26
4338,"1",11/08/13
4339,"1",09/11/07
4340,"1",12/12/10
